transaction_id,user_id,book_id,transaction_type,transaction_date
TXN_00856,USR_133,BOK_117,paperback_purchase,2025-12-11
TXN_00857,USR_133,BOK_147,ebook_rental,2025-12-27
TXN_00858,USR_133,BOK_198,ebook_rental,2026-02-25
TXN_00859,USR_135,BOK_089,ebook_rental,2025-06-17
TXN_00860,USR_135,BOK_188,ebook_rental,2025-07-18
TXN_00861,USR_135,BOK_172,ebook_rental,2025-09-30
TXN_00862,USR_135,BOK_039,ebook_rental,2025-10-20
TXN_00863,USR_135,BOK_172,ebook_rental,2025-10-28
TXN_00864,USR_135,BOK_172,ebook_rental,2025-12-18
TXN_00865,USR_136,BOK_056,paperback_purchase,2025-11-04
TXN_00866,USR_136,BOK_172,ebook_rental,2025-11-24
TXN_00867,USR_136,BOK_172,ebook_rental,2026-05-30
TXN_00868,USR_137,BOK_117,paperback_purchase,2025-03-17
TXN_00869,USR_137,BOK_101,paperback_purchase,2025-05-30
TXN_00870,USR_137,BOK_035,paperback_purchase,2025-07-07
TXN_00871,USR_137,BOK_128,paperback_purchase,2026-05-12
TXN_00872,USR_138,BOK_056,paperback_purchase,2025-04-27
TXN_00873,USR_138,BOK_208,audiobook_rental,2025-10-09
TXN_00874,USR_138,BOK_066,ebook_rental,2026-05-14
TXN_00875,USR_139,BOK_118,ebook_rental,2025-08-15
TXN_00876,USR_139,BOK_006,ebook_rental,2026-01-01
TXN_00877,USR_139,BOK_190,ebook_rental,2026-01-16
TXN_00878,USR_139,BOK_035,paperback_purchase,2026-03-02
TXN_00879,USR_139,BOK_254,ebook_rental,2026-04-30
TXN_00880,USR_139,BOK_091,ebook_rental,2026-06-04
TXN_00881,USR_140,BOK_151,ebook_rental,2025-10-01
TXN_00882,USR_140,BOK_199,audiobook_rental,2025-10-22
TXN_00883,USR_140,BOK_272,ebook_rental,2025-12-03
TXN_00884,USR_140,BOK_083,audiobook_rental,2025-12-20
TXN_00885,USR_140,BOK_046,ebook_rental,2026-04-14
TXN_00886,USR_142,BOK_273,paperback_purchase,2025-03-05
TXN_00887,USR_142,BOK_182,ebook_rental,2025-06-08
TXN_00888,USR_142,BOK_145,ebook_rental,2025-08-06
TXN_00889,USR_142,BOK_163,ebook_rental,2025-11-06
TXN_00890,USR_142,BOK_091,ebook_rental,2025-12-30
TXN_00891,USR_142,BOK_029,paperback_purchase,2026-04-01
TXN_00892,USR_144,BOK_022,ebook_rental,2026-03-03
TXN_00893,USR_144,BOK_019,ebook_rental,2026-04-24
TXN_00894,USR_144,BOK_165,ebook_rental,2026-05-08
TXN_00895,USR_144,BOK_301,audiobook_rental,2026-05-20
TXN_00896,USR_144,BOK_254,ebook_rental,2026-05-31
TXN_00897,USR_145,BOK_161,paperback_purchase,2025-08-08
TXN_00898,USR_145,BOK_057,paperback_purchase,2025-10-05
TXN_00899,USR_146,BOK_024,paperback_purchase,2024-03-28
TXN_00900,USR_146,BOK_011,paperback_purchase,2025-01-02
TXN_00901,USR_147,BOK_117,paperback_purchase,2024-01-25
TXN_00902,USR_147,BOK_021,ebook_rental,2024-05-23
TXN_00903,USR_148,BOK_245,audiobook_rental,2025-08-08
TXN_00904,USR_148,BOK_150,audiobook_rental,2026-06-07
TXN_00905,USR_149,BOK_286,ebook_rental,2026-02-06
TXN_00906,USR_149,BOK_066,ebook_rental,2026-05-19
TXN_00907,USR_151,BOK_294,paperback_purchase,2025-08-20
TXN_00908,USR_151,BOK_141,paperback_purchase,2025-08-22
TXN_00909,USR_151,BOK_294,paperback_purchase,2025-09-05
TXN_00910,USR_151,BOK_086,ebook_rental,2025-10-26
TXN_00911,USR_152,BOK_032,paperback_purchase,2025-01-16
TXN_00912,USR_152,BOK_055,paperback_purchase,2025-03-31
TXN_00913,USR_152,BOK_253,paperback_purchase,2025-04-01
TXN_00914,USR_152,BOK_051,paperback_purchase,2025-07-09
TXN_00915,USR_152,BOK_077,ebook_rental,2025-09-01
TXN_00916,USR_152,BOK_215,paperback_purchase,2026-06-06
TXN_00917,USR_153,BOK_177,ebook_rental,2024-10-15
TXN_00918,USR_153,BOK_272,ebook_rental,2024-11-03
TXN_00919,USR_153,BOK_294,paperback_purchase,2024-11-27
TXN_00920,USR_153,BOK_146,ebook_rental,2025-04-30
TXN_00921,USR_153,BOK_234,paperback_purchase,2025-06-02
TXN_00922,USR_154,BOK_141,paperback_purchase,2025-03-16
TXN_00923,USR_154,BOK_ABC,paperback_purchase,20/06/2025
TXN_00924,USR_154,BOK_096,audiobook_rental,2025-08-20
TXN_00925,USR_154,BOK_208,audiobook_rental,2025-10-18
TXN_00926,USR_154,BOK_234,paperback_purchase,2026-06-08
TXN_00927,USR_157,BOK_078,paperback_purchase,2024-11-19
TXN_00928,USR_157,BOK_042,ebook_rental,2025-02-04
TXN_00929,USR_158,BOK_262,ebook_rental,2025-11-03
TXN_00930,USR_158,BOK_237,paperback_purchase,2026-01-10
TXN_00931,USR_158,BOK_080,ebook_rental,2026-06-07
TXN_00932,USR_160,BOK_245,audiobook_rental,2026-02-12
TXN_00933,USR_160,BOK_117,paperback_purchase,2026-04-14
TXN_00934,USR_160,BOK_117,paperback_purchase,2026-05-17
TXN_00935,USR_161,BOK_110,paperback_purchase,2023-07-08
TXN_00936,USR_161,BOK_289,audiobook_rental,2024-01-28
TXN_00937,USR_163,BOK_079,paperback_purchase,2026-01-16
TXN_00938,USR_163,BOK_050,ebook_rental,2026-01-22
TXN_00939,USR_163,BOK_144,paperback_purchase,2026-02-25
TXN_00940,USR_163,BOK_139,paperback_purchase,2026-04-12
TXN_00941,USR_163,BOK_084,paperback_purchase,2026-04-30
TXN_00942,USR_165,BOK_088,paperback_purchase,2025-05-13
TXN_00943,USR_165,BOK_199,audiobook_rental,2025-12-11
TXN_00944,USR_165,BOK_199,audiobook_rental,2026-01-13
TXN_00945,USR_165,BOK_187,paperback_purchase,2027-01-01
TXN_00946,USR_166,BOK_172,ebook_rental,2025-09-01
TXN_00947,USR_166,BOK_172,ebook_rental,2026-02-01
TXN_00948,USR_167,BOK_192,ebook_rental,2026-03-21
TXN_00949,USR_167,BOK_023,audiobook_rental,2026-05-11
TXN_00950,USR_167,BOK_046,ebook_rental,2026-05-28
TXN_00951,USR_168,BOK_172,ebook_rental,2025-10-21
TXN_00952,USR_168,BOK_056,paperback_purchase,2025-11-12
TXN_00953,USR_168,BOK_172,ebook_rental,2025-11-22
TXN_00954,USR_168,BOK_094,paperback_purchase,2025-12-07
TXN_00955,USR_168,BOK_295,paperback_purchase,2026-04-26
TXN_00956,USR_169,BOK_116,paperback_purchase,2025-07-29
TXN_00957,USR_169,BOK_073,paperback_purchase,2025-09-02
TXN_00958,USR_169,BOK_029,paperback_purchase,2025-09-22
TXN_00959,USR_169,BOK_252,paperback_purchase,2025-12-31
TXN_00960,USR_170,BOK_101,paperback_purchase,2025-08-09
TXN_00961,USR_170,BOK_196,ebook_rental,2025-11-03
TXN_00962,USR_170,BOK_227,ebook_rental,2025-11-10
TXN_00963,USR_170,BOK_022,ebook_rental,2026-03-25
TXN_00964,USR_171,BOK_257,audiobook_rental,2025-10-12
TXN_00965,USR_171,BOK_109,ebook_rental,2025-12-12
TXN_00966,USR_171,BOK_035,paperback_purchase,2026-01-28
TXN_00967,USR_171,BOK_035,paperback_purchase,2026-02-05
TXN_00968,USR_171,BOK_020,paperback_purchase,2026-02-25
TXN_00969,USR_171,BOK_166,ebook_rental,2026-06-02
TXN_00970,USR_172,BOK_208,audiobook_rental,2024-11-27
TXN_00971,USR_172,BOK_208,audiobook_rental,2024-12-13
TXN_00972,USR_172,BOK_295,paperback_purchase,2025-05-10
TXN_00973,USR_174,BOK_294,paperback_purchase,2025-05-01
TXN_00974,USR_174,BOK_051,paperback_purchase,2026-04-23
TXN_00975,USR_176,BOK_155,audiobook_rental,2023-11-20
TXN_00976,USR_176,BOK_056,paperback_purchase,2024-09-01
TXN_00977,USR_176,BOK_295,paperback_purchase,2024-10-24
TXN_00978,USR_178,BOK_208,audiobook_rental,2024-02-03
TXN_00979,USR_178,BOK_197,audiobook_rental,2024-10-11
TXN_00980,USR_178,BOK_224,audiobook_rental,2024-11-14
TXN_00981,USR_178,BOK_275,audiobook_rental,2025-12-06
TXN_00982,USR_179,BOK_192,ebook_rental,2025-09-07
TXN_00983,USR_179,BOK_142,ebook_rental,2025-09-20
TXN_00984,USR_179,BOK_192,ebook_rental,2025-12-05
TXN_00985,USR_179,BOK_108,ebook_rental,2026-01-20
TXN_00986,USR_180,BOK_220,audiobook_rental,2024-03-16
TXN_00987,USR_180,BOK_196,ebook_rental,2024-11-14
TXN_00988,USR_181,BOK_167,paperback_purchase,2026-03-21
TXN_00989,USR_181,BOK_254,ebook_rental,2026-03-26
TXN_00990,USR_181,BOK_093,ebook_rental,12/04/2026
TXN_00991,USR_182,BOK_275,audiobook_rental,2023-08-09
TXN_00992,USR_182,BOK_275,audiobook_rental,2024-03-27
TXN_00993,USR_182,BOK_172,ebook_rental,2024-05-22
TXN_00994,USR_182,BOK_208,audiobook_rental,2024-08-04
TXN_00995,USR_182,BOK_172,ebook_rental,2024-08-07
TXN_00996,USR_182,BOK_208,audiobook_rental,2026-04-23
TXN_00997,USR_184,BOK_172,ebook_rental,2025-07-25
TXN_00998,USR_184,BOK_295,paperback_purchase,2025-09-26
TXN_00999,USR_188,BOK_155,audiobook_rental,2026-05-13
TXN_01000,USR_188,BOK_255,ebook_rental,2026-06-05
TXN_01001,USR_189,BOK_172,ebook_rental,2025-10-20
TXN_01002,USR_189,BOK_155,audiobook_rental,2025-11-10
TXN_01003,USR_189,BOK_172,ebook_rental,2025-11-15
TXN_01004,USR_189,BOK_172,ebook_rental,2025-12-02
TXN_01005,USR_189,BOK_155,audiobook_rental,2026-03-18
TXN_01006,USR_189,BOK_172,ebook_rental,2026-03-31
TXN_01007,USR_189,BOK_155,audiobook_rental,2026-12-25
TXN_01008,USR_190,BOK_172,ebook_rental,2024-07-06
TXN_01009,USR_190,BOK_155,audiobook_rental,2024-11-28
TXN_01010,USR_190,BOK_152,audiobook_rental,2025-03-25
TXN_01011,USR_191,BOK_163,ebook_rental,2025-07-12
TXN_01012,USR_191,BOK_004,ebook_rental,2025-09-02
TXN_01013,USR_191,BOK_091,ebook_rental,2025-11-28
TXN_01014,USR_192,BOK_142,ebook_rental,2024-02-04
TXN_01015,USR_192,BOK_039,ebook_rental,2024-11-28
TXN_01016,USR_192,BOK_142,ebook_rental,2025-05-02
TXN_01017,USR_192,BOK_046,ebook_rental,2026-02-24
TXN_01018,USR_193,BOK_208,audiobook_rental,2026-03-04
TXN_01019,USR_193,BOK_295,paperback_purchase,2026-03-24
TXN_01020,USR_193,BOK_172,ebook_rental,
TXN_01021,USR_193,BOK_172,ebook_rental,2026-04-03
TXN_01022,USR_193,BOK_295,paperback_purchase,2026-05-15
TXN_01023,USR_195,BOK_239,audiobook_rental,2025-03-16
TXN_01024,USR_195,BOK_197,audiobook_rental,2025-07-06
TXN_01025,USR_195,BOK_071,audiobook_rental,2026-01-09
TXN_01026,USR_195,BOK_224,audiobook_rental,2026-02-09
TXN_01027,USR_195,BOK_197,audiobook_rental,17/02/2026
TXN_01028,USR_198,BOK_081,ebook_rental,2024-03-14
TXN_01029,USR_198,BOK_061,audiobook_rental,2024-08-07
TXN_01030,USR_200,BOK_159,ebook_rental,2024-11-09
TXN_01031,USR_200,BOK_063,ebook_rental,2024-11-11
TXN_01032,USR_200,BOK_123,ebook_rental,2025-05-12
TXN_01033,USR_200,BOK_054,ebook_rental,2026-08-30
TXN_01034,USR_201,BOK_009,paperback_purchase,2024-07-17
TXN_01035,USR_201,BOK_193,paperback_purchase,2024-09-26
TXN_01036,USR_201,BOK_009,paperback_purchase,2024-10-17
TXN_01037,USR_201,BOK_021,ebook_rental,2024-12-19
TXN_01038,USR_201,BOK_193,paperback_purchase,2025-03-18
TXN_01039,USR_201,BOK_117,paperback_purchase,2025-05-12
TXN_01040,USR_201,BOK_110,paperback_purchase,2025-09-23
TXN_01041,USR_202,BOK_074,ebook_rental,2025-10-28
TXN_01042,USR_202,BOK_290,ebook_rental,2025-12-27
TXN_01043,USR_202,BOK_131,ebook_rental,2026-01-22
TXN_01044,USR_202,BOK_039,ebook_rental,2026-02-27
TXN_01045,USR_204,BOK_009,paperback_purchase,2023-07-07
TXN_01046,USR_204,BOK_202,ebook_rental,2023-08-10
TXN_01047,USR_204,BOK_170,ebook_rental,2023-11-09
TXN_01048,USR_204,BOK_174,ebook_rental,2024-07-29
TXN_01049,USR_204,BOK_193,paperback_purchase,2025-04-07
TXN_01050,USR_204,BOK_175,ebook_rental,2025-08-12
TXN_01051,USR_205,BOK_141,paperback_purchase,2025-09-04
TXN_01052,USR_205,BOK_249,audiobook_rental,27/09/2025
TXN_01053,USR_205,BOK_294,paperback_purchase,2025-11-02
TXN_01054,USR_205,BOK_141,paperback_purchase,2025-12-04
TXN_01055,USR_205,BOK_035,paperback_purchase,2026-01-28
TXN_01056,USR_205,BOK_011,paperback_purchase,2026-01-30
TXN_01057,USR_205,BOK_146,ebook_rental,2026-02-18
TXN_01058,USR_205,BOK_141,paperback_purchase,2026-04-11
TXN_01059,USR_206,BOK_024,paperback_purchase,2024-12-30
TXN_01060,USR_206,BOK_039,ebook_rental,2025-07-03
TXN_01061,USR_207,BOK_017,paperback_purchase,2025-01-06
TXN_01062,USR_207,BOK_020,paperback_purchase,2025-02-05
TXN_01063,USR_207,BOK_022,ebook_rental,2025-03-03
TXN_01064,USR_207,BOK_238,paperback_purchase,2025-11-21
TXN_01065,USR_207,BOK_299,paperback_purchase,2026-01-03
TXN_01066,USR_207,BOK_257,audiobook_rental,2026-01-17
TXN_01067,USR_209,BOK_037,ebook_rental,2025-01-25
TXN_01068,USR_209,BOK_128,paperback_purchase,2025-05-20
TXN_01069,USR_209,BOK_277,audiobook_rental,2025-08-31
TXN_01070,USR_209,BOK_179,paperback_purchase,2025-10-27
TXN_01071,USR_211,BOK_155,audiobook_rental,2024-02-15
TXN_01072,USR_211,BOK_172,ebook_rental,2024-09-23
TXN_01073,USR_211,BOK_172,ebook_rental,2024-10-21
TXN_01074,USR_211,BOK_155,audiobook_rental,2025-07-26
TXN_01075,USR_213,BOK_120,audiobook_rental,2026-02-27
TXN_01076,USR_213,BOK_120,audiobook_rental,2026-03-06
TXN_01077,USR_214,BOK_130,audiobook_rental,2025.08.02
TXN_01078,USR_214,BOK_005,audiobook_rental,21/11/2025
TXN_01079,USR_214,BOK_174,ebook_rental,2026-01-14
TXN_01080,USR_214,BOK_005,audiobook_rental,2026-02-04
TXN_01081,USR_214,BOK_245,audiobook_rental,2026-02-06
TXN_01082,USR_214,BOK_245,audiobook_rental,2026-02-12
TXN_01083,USR_215,BOK_254,ebook_rental,2024-11-14
TXN_01084,USR_215,BOK_088,paperback_purchase,2024-12-18
TXN_01085,USR_215,BOK_031,ebook_rental,2025-01-30
TXN_01086,USR_215,BOK_222,ebook_rental,2025-07-16
TXN_01087,USR_215,BOK_031,ebook_rental,2025-11-18
TXN_01088,USR_215,BOK_254,ebook_rental,
TXN_01089,USR_216,BOK_289,audiobook_rental,2025-03-19
TXN_01090,USR_216,BOK_275,audiobook_rental,2025-04-14
TXN_01091,USR_216,BOK_208,audiobook_rental,2025-04-19
TXN_01092,USR_216,BOK_208,audiobook_rental,2025-07-28
TXN_01093,USR_216,BOK_208,audiobook_rental,2026-03-23
TXN_01094,USR_217,BOK_011,paperback_purchase,2024-06-20
TXN_01095,USR_217,BOK_024,paperback_purchase,2025-01-19
TXN_01096,USR_217,BOK_171,paperback_purchase,2025-11-22
TXN_01097,USR_217,BOK_006,ebook_rental,2026-02-14
TXN_01098,USR_219,BOK_070,ebook_rental,2025-11-04
TXN_01099,USR_219,BOK_082,audiobook_rental,2025-12-18
TXN_01100,USR_219,BOK_138,ebook_rental,2026-01-13
TXN_01101,USR_219,BOK_165,ebook_rental,2026-02-01
TXN_01102,USR_219,BOK_175,ebook_rental,2026-05-14
TXN_01103,USR_219,BOK_168,ebook_rental,2026-05-29
TXN_01104,USR_220,BOK_151,ebook_rental,2024-02-20
TXN_01105,USR_220,BOK_187,paperback_purchase,2024-07-17
TXN_01106,USR_220,BOK_052,paperback_purchase,2025-05-14
TXN_01107,USR_221,BOK_179,paperback_purchase,2023-02-09
TXN_01108,USR_221,BOK_133,paperback_purchase,2023-04-15
TXN_01109,USR_221,BOK_233,paperback_purchase,2023-11-11
TXN_01110,USR_221,BOK_017,paperback_purchase,2024-10-03
TXN_01111,USR_221,BOK_128,paperback_purchase,2025-12-20
TXN_01112,USR_222,BOK_128,paperback_purchase,2025-06-15
TXN_01113,USR_222,BOK_042,ebook_rental,2025-07-07
TXN_01114,USR_222,BOK_035,paperback_purchase,2025-07-11
TXN_01115,USR_222,BOK_206,paperback_purchase,2025-08-06
TXN_01116,USR_222,BOK_083,audiobook_rental,2025-08-07
TXN_01117,USR_222,BOK_253,paperback_purchase,2026-02-22
TXN_01118,USR_224,BOK_009,paperback_purchase,2025-11-03
TXN_01119,USR_224,BOK_177,ebook_rental,2026.02.10
TXN_01120,USR_224,BOK_193,paperback_purchase,2026-04-21
TXN_01121,USR_224,BOK_110,paperback_purchase,2026-04-29
TXN_01122,USR_225,BOK_098,ebook_rental,2025-12-29
TXN_01123,USR_225,BOK_244,ebook_rental,2025-12-30
TXN_01124,USR_225,BOK_200,ebook_rental,2026-01-10
TXN_01125,USR_225,BOK_255,ebook_rental,2026-05-15
TXN_01126,USR_226,BOK_220,audiobook_rental,2025-11-10
TXN_01127,USR_226,BOK_177,ebook_rental,2025-11-20
TXN_01128,USR_227,BOK_167,paperback_purchase,2025-12-03
TXN_01129,USR_227,BOK_167,paperback_purchase,2025-12-04
TXN_01130,USR_227,BOK_219,audiobook_rental,2026-01-11
TXN_01131,USR_227,BOK_219,audiobook_rental,2026-01-15
TXN_01132,USR_227,BOK_064,ebook_rental,2026-04-21
TXN_01133,USR_229,BOK_024,paperback_purchase,2023-12-15
TXN_01134,USR_229,BOK_197,audiobook_rental,2024-10-09
TXN_01135,USR_229,BOK_046,ebook_rental,2025-02-05
TXN_01136,USR_229,BOK_273,paperback_purchase,2026-03-21
TXN_01137,USR_230,BOK_299,paperback_purchase,2023-05-10
TXN_01138,USR_230,BOK_118,ebook_rental,2023-10-25
TXN_01139,USR_230,BOK_163,ebook_rental,2024-08-24
TXN_01140,USR_230,BOK_118,ebook_rental,2025-09-13
TXN_01141,USR_233,BOK_021,ebook_rental,2023-11-11
TXN_01142,USR_233,BOK_168,ebook_rental,2024-05-21
TXN_01143,USR_233,BOK_174,ebook_rental,2025-01-28
TXN_01144,USR_233,BOK_196,ebook_rental,2025-07-21
TXN_01145,USR_233,BOK_177,ebook_rental,2025-11-03
TXN_01146,USR_233,BOK_143,ebook_rental,2026-02-22
TXN_01147,USR_234,BOK_257,audiobook_rental,2024-06-15
TXN_01148,USR_234,BOK_219,audiobook_rental,2024-08-19
TXN_01149,USR_234,BOK_219,audiobook_rental,2024-09-05
TXN_01150,USR_234,BOK_275,audiobook_rental,2025-11-17
TXN_01151,USR_234,BOK_205,audiobook_rental,2026-01-10
TXN_01152,USR_999,BOK_102,audiobook_rental,2026-02-04
TXN_01153,USR_234,BOK_102,audiobook_rental,2026-02-14
TXN_01154,USR_234,BOK_219,audiobook_rental,2026-04-11
TXN_01155,USR_235,BOK_172,ebook_rental,2024-09-29
TXN_01156,USR_235,BOK_172,ebook_rental,2025-01-01
TXN_01157,USR_235,BOK_172,ebook_rental,2025-03-19
TXN_01158,USR_235,BOK_172,ebook_rental,2025-06-10
TXN_01159,USR_235,BOK_095,ebook_rental,2025-07-07
TXN_01160,USR_238,BOK_258,ebook_rental,2024-07-27
TXN_01161,USR_238,BOK_272,ebook_rental,2025-04-12
TXN_01162,USR_238,BOK_142,ebook_rental,2025-05-14
TXN_01163,USR_238,BOK_092,ebook_rental,2025-08-28
TXN_01164,USR_238,BOK_258,ebook_rental,2025-10-02
TXN_01165,USR_238,BOK_258,ebook_rental,2026-01-23
TXN_01166,USR_239,BOK_253,paperback_purchase,2024-02-25
TXN_01167,USR_239,BOK_279,audiobook_rental,2024-12-15
TXN_01168,USR_239,BOK_229,ebook_rental,2025-06-02
TXN_01169,USR_239,BOK_016,paperback_purchase,2025-08-21
TXN_01170,USR_240,BOK_172,ebook_rental,2024-02-09
TXN_01171,USR_240,BOK_155,audiobook_rental,2025-03-11
TXN_01172,USR_240,BOK_094,paperback_purchase,2025-04-19
TXN_01173,USR_240,BOK_094,paperback_purchase,2025-05-29
TXN_01174,USR_241,BOK_182,ebook_rental,2026-01-01
TXN_01175,USR_241,BOK_073,paperback_purchase,2026-01-10
TXN_01176,USR_241,BOK_099,paperback_purchase,2026-02-23
TXN_01177,USR_241,BOK_203,audiobook_rental,2026-03-16
TXN_01178,USR_241,BOK_271,ebook_rental,2026-04-15
TXN_01179,USR_241,BOK_055,paperback_purchase,2026-04-25
TXN_01180,USR_243,BOK_245,audiobook_rental,2026-03-17
TXN_01181,USR_243,BOK_023,audiobook_rental,2026-04-07
TXN_01182,USR_243,BOK_199,audiobook_rental,2026-04-18
TXN_01183,USR_243,BOK_150,audiobook_rental,2026-04-25
TXN_01184,USR_243,BOK_150,audiobook_rental,2026-05-08
TXN_01185,USR_243,BOK_150,audiobook_rental,2026-06-08
TXN_01186,USR_246,BOK_153,paperback_purchase,2025-10-14
TXN_01187,USR_246,BOK_188,ebook_rental,2026-01-18
TXN_01188,USR_246,BOK_057,paperback_purchase,2026-03-08
TXN_01189,USR_246,BOK_178,ebook_rental,2026-05-25
TXN_01190,USR_247,BOK_245,audiobook_rental,2023-03-09
TXN_01191,USR_247,BOK_245,audiobook_rental,2023-03-14
TXN_01192,USR_247,BOK_220,audiobook_rental,2023-07-14
TXN_01193,USR_247,BOK_147,ebook_rental,2025-09-26
TXN_01194,USR_247,BOK_195,audiobook_rental,2026-03-30
TXN_01195,USR_248,BOK_056,paperback_purchase,2026-04-15
TXN_01196,USR_248,BOK_247,paperback_purchase,2026-04-27
TXN_01197,USR_248,BOK_208,audiobook_rental,2026-05-10
TXN_01198,USR_248,BOK_172,ebook_rental,2026-05-18
TXN_01199,USR_249,BOK_117,paperback_purchase,2024-09-23
TXN_01200,USR_249,BOK_193,paperback_purchase,2024-12-22
TXN_01201,USR_249,BOK_161,paperback_purchase,2026-01-02
TXN_01202,USR_251,BOK_118,ebook_rental,2026-03-01
TXN_01203,USR_251,BOK_299,paperback_purchase,2026-04-19
TXN_01204,USR_251,BOK_118,ebook_rental,2026-05-17
TXN_01205,USR_254,BOK_009,paperback_purchase,2025-03-06
TXN_01206,USR_254,BOK_009,paperback_purchase,2025-05-03
TXN_01207,USR_254,BOK_110,paperback_purchase,2025-06-15
TXN_01208,USR_254,BOK_021,ebook_rental,2025-10-10
TXN_01209,USR_254,BOK_127,audiobook_rental,2025-10-30
TXN_01210,USR_254,BOK_195,audiobook_rental,2026-03-16
TXN_01211,USR_255,BOK_172,ebook_rental,2026-02-13
TXN_01212,USR_255,BOK_172,ebook_rental,
TXN_01213,USR_255,BOK_172,ebook_rental,2026-04-20
TXN_01214,USR_256,BOK_083,audiobook_rental,2026-01-05
TXN_01215,USR_256,BOK_237,paperback_purchase,2026-01-17
TXN_01216,USR_256,BOK_061,audiobook_rental,2026-03-13
TXN_01217,USR_256,BOK_061,audiobook_rental,2026-03-26
TXN_01218,USR_258,BOK_254,ebook_rental,2025-12-24
TXN_01219,USR_258,BOK_190,ebook_rental,2026-02-05
TXN_01220,USR_259,BOK_154,paperback_purchase,2025-12-11
TXN_01221,USR_259,BOK_214,paperback_purchase,2026-01-09
TXN_01222,USR_259,BOK_214,paperback_purchase,2026-03-05
TXN_01223,USR_260,BOK_236,audiobook_rental,2024-10-31
TXN_01224,USR_260,BOK_256,audiobook_rental,2025-02-02
TXN_01225,USR_261,BOK_185,audiobook_rental,2024-05-27
TXN_01226,USR_261,BOK_261,audiobook_rental,2024-08-09
TXN_01227,USR_261,BOK_216,audiobook_rental,2024-10-02
TXN_01228,USR_261,BOK_147,ebook_rental,2024-10-23
TXN_01229,USR_261,BOK_258,ebook_rental,2025-06-04
TXN_01230,USR_261,BOK_257,audiobook_rental,2025-06-23
TXN_01231,USR_262,BOK_165,ebook_rental,2023-12-28
TXN_01232,USR_262,BOK_101,paperback_purchase,2025-03-14
TXN_01233,USR_263,BOK_237,paperback_purchase,2023-06-05
TXN_01234,USR_263,BOK_234,paperback_purchase,2024-08-06
TXN_01235,USR_263,BOK_171,paperback_purchase,2025-03-26
TXN_01236,USR_263,BOK_203,audiobook_rental,2025-09-29
TXN_01237,USR_264,BOK_074,ebook_rental,2023-06-03
TXN_01238,USR_264,BOK_184,ebook_rental,2025-05-21
TXN_01239,USR_265,BOK_063,ebook_rental,2023-08-20
TXN_01240,USR_265,BOK_123,ebook_rental,2024-11-19
TXN_01241,USR_265,BOK_187,paperback_purchase,2025-04-20
TXN_01242,USR_265,BOK_123,ebook_rental,2025-05-17
TXN_01243,USR_265,BOK_239,audiobook_rental,2026-05-22
TXN_01244,USR_266,BOK_275,audiobook_rental,2024-01-24
TXN_01245,USR_266,BOK_275,audiobook_rental,2026-05-04
TXN_01246,USR_266,BOK_155,audiobook_rental,2026-06-08
TXN_01247,USR_269,BOK_295,paperback_purchase,2024-11-16
TXN_01248,USR_269,BOK_094,paperback_purchase,2025-04-02
TXN_01249,USR_269,BOK_094,paperback_purchase,2025-12-24
TXN_01250,USR_269,BOK_172,ebook_rental,2026-01-13
TXN_01251,USR_269,BOK_259,paperback_purchase,2026-04-19
TXN_01252,USR_273,BOK_211,paperback_purchase,2024-09-26
TXN_01253,USR_273,BOK_190,ebook_rental,2025-01-09
TXN_01254,USR_273,BOK_026,ebook_rental,2025-08-22
TXN_01255,USR_275,BOK_294,paperback_purchase,2023-07-12
TXN_01256,USR_275,BOK_272,ebook_rental,2023-12-02
TXN_01257,USR_275,BOK_046,ebook_rental,2024-01-26
TXN_01258,USR_275,BOK_294,paperback_purchase,2025-10-29
TXN_01259,USR_276,BOK_147,ebook_rental,2025-02-07
TXN_01260,USR_276,BOK_117,paperback_purchase,2025-03-31
TXN_01261,USR_276,BOK_147,ebook_rental,2025-10-08
TXN_01262,USR_276,BOK_174,ebook_rental,2026-01-20
TXN_01263,USR_277,BOK_143,ebook_rental,2026-03-02
TXN_01264,USR_277,BOK_174,ebook_rental,2026-03-06
TXN_01265,USR_277,BOK_005,audiobook_rental,2026-03-21
TXN_01266,USR_277,BOK_175,ebook_rental,2026-05-26
TXN_01267,USR_278,BOK_005,audiobook_rental,2024-07-10
TXN_01268,USR_278,BOK_262,ebook_rental,2024-12-09
TXN_01269,USR_278,BOK_275,audiobook_rental,2025-07-01
TXN_01270,USR_278,BOK_082,audiobook_rental,2026-02-16
TXN_01271,USR_278,BOK_155,audiobook_rental,2026-04-21
TXN_01272,USR_278,BOK_195,audiobook_rental,2026-05-13
TXN_01273,USR_279,BOK_275,audiobook_rental,2026-01-26
TXN_01274,USR_279,BOK_275,audiobook_rental,2026-01-31
TXN_01275,USR_279,BOK_172,ebook_rental,2026-04-20
TXN_01276,USR_280,BOK_053,ebook_rental,2025-02-18
TXN_01277,USR_280,BOK_178,ebook_rental,2025-04-12
TXN_01278,USR_280,BOK_229,ebook_rental,2025-07-17
TXN_01279,USR_280,BOK_188,ebook_rental,2026-04-15
TXN_01280,USR_280,BOK_151,ebook_rental,2026-04-18
TXN_01281,USR_281,BOK_163,ebook_rental,2023-06-30
TXN_01282,USR_281,BOK_267,audiobook_rental,2023-10-30
TXN_01283,USR_281,BOK_019,ebook_rental,2024-05-07
TXN_01284,USR_281,BOK_205,audiobook_rental,2024-10-19
